  
 Model:
  LAYER     H(km)     Vp(km/s)     Vs(km/s)  Density     QA(inv)     QB(inv)
  112  -0.282E-02  0.814E-01  0.452E-02 -0.785E-01 -0.938E-09  0.183E-08  0.462E-05  0.248E-05
  113  -0.266E-02  0.766E-01  0.424E-02 -0.738E-01 -0.938E-09  0.153E-08  0.409E-05  0.219E-05
  114  -0.250E-02  0.720E-01  0.398E-02 -0.693E-01 -0.938E-09  0.129E-08  0.361E-05  0.194E-05
  115  -0.235E-02  0.677E-01  0.374E-02 -0.651E-01 -0.938E-09  0.108E-08  0.319E-05  0.171E-05
  116  -0.221E-02  0.636E-01  0.351E-02 -0.611E-01 -0.938E-09  0.903E-09  0.282E-05  0.151E-05
  117  -0.208E-02  0.597E-01  0.329E-02 -0.574E-01 -0.938E-09  0.756E-09  0.249E-05  0.134E-05
  118  -0.196E-02  0.561E-01  0.309E-02 -0.539E-01 -0.938E-09  0.634E-09  0.220E-05  0.118E-05
  119  -0.184E-02  0.527E-01  0.290E-02 -0.506E-01 -0.938E-09  0.531E-09  0.194E-05  0.104E-05
  120  -0.173E-02  0.495E-01  0.272E-02 -0.475E-01 -0.938E-09  0.445E-09  0.171E-05  0.922E-06
  121  -0.163E-02  0.465E-01  0.255E-02 -0.446E-01 -0.938E-09  0.373E-09  0.151E-05  0.814E-06
  122  -0.153E-02  0.437E-01  0.239E-02 -0.419E-01 -0.938E-09  0.313E-09  0.134E-05  0.718E-06
  123  -0.144E-02  0.410E-01  0.224E-02 -0.393E-01 -0.938E-09  0.263E-09  0.118E-05  0.634E-06
  124  -0.135E-02  0.385E-01  0.210E-02 -0.369E-01 -0.938E-09  0.220E-09  0.104E-05  0.559E-06
  125  -0.127E-02  0.362E-01  0.197E-02 -0.346E-01 -0.938E-09  0.185E-09  0.916E-06  0.493E-06
  126  -0.119E-02  0.340E-01  0.185E-02 -0.325E-01 -0.938E-09  0.155E-09  0.807E-06  0.435E-06
  127  -0.112E-02  0.319E-01  0.174E-02 -0.305E-01 -0.938E-09  0.130E-09  0.712E-06  0.384E-06
  128  -0.105E-02  0.299E-01  0.163E-02 -0.286E-01 -0.938E-09  0.109E-09  0.627E-06  0.338E-06
  129  -0.988E-03  0.281E-01  0.153E-02 -0.268E-01 -0.938E-09  0.916E-10  0.553E-06  0.298E-06
  130  -0.928E-03  0.264E-01  0.143E-02 -0.252E-01 -0.938E-09  0.769E-10  0.487E-06  0.263E-06
  131  -0.872E-03  0.247E-01  0.134E-02 -0.236E-01 -0.938E-09  0.646E-10  0.429E-06  0.231E-06
  132  -0.819E-03  0.232E-01  0.126E-02 -0.221E-01 -0.938E-09  0.543E-10  0.378E-06  0.204E-06
  133  -0.769E-03  0.218E-01  0.118E-02 -0.208E-01 -0.938E-09  0.457E-10  0.333E-06  0.180E-06
  134  -0.722E-03  0.204E-01  0.111E-02 -0.195E-01 -0.938E-09  0.385E-10  0.293E-06  0.158E-06
  135  -0.677E-03  0.192E-01  0.104E-02 -0.183E-01 -0.938E-09  0.324E-10  0.258E-06  0.139E-06
  136  -0.636E-03  0.180E-01  0.971E-03 -0.171E-01 -0.938E-09  0.273E-10  0.227E-06  0.123E-06
  137  -0.597E-03  0.169E-01  0.910E-03 -0.161E-01 -0.938E-09  0.231E-10  0.200E-06  0.108E-06
  138  -0.560E-03  0.158E-01  0.853E-03 -0.151E-01 -0.938E-09  0.195E-10  0.176E-06  0.950E-07
  139  -0.526E-03  0.148E-01  0.799E-03 -0.141E-01 -0.938E-09  0.165E-10  0.155E-06  0.836E-07
  140  -0.493E-03  0.139E-01  0.749E-03 -0.132E-01 -0.938E-09  0.140E-10  0.136E-06  0.736E-07
  141  -0.463E-03  0.130E-01  0.701E-03 -0.124E-01 -0.938E-09  0.119E-10  0.120E-06  0.647E-07
  142  -0.434E-03  0.122E-01  0.657E-03 -0.116E-01 -0.938E-09  0.102E-10  0.105E-06  0.569E-07
  143  -0.407E-03  0.115E-01  0.616E-03 -0.109E-01 -0.938E-09  0.873E-11  0.925E-07  0.501E-07
  144  -0.382E-03  0.108E-01  0.577E-03 -0.102E-01 -0.938E-09  0.751E-11  0.813E-07  0.440E-07
  145  -0.358E-03  0.101E-01  0.540E-03 -0.960E-02 -0.938E-09  0.648E-11  0.715E-07  0.387E-07
  146  -0.336E-03  0.946E-02  0.506E-03 -0.900E-02 -0.938E-09  0.563E-11  0.629E-07  0.341E-07
  147  -0.315E-03  0.886E-02  0.474E-03 -0.844E-02 -0.938E-09  0.491E-11  0.553E-07  0.299E-07
  148  -0.295E-03  0.831E-02  0.444E-03 -0.791E-02 -0.938E-09  0.432E-11  0.486E-07  0.263E-07
  149  -0.277E-03  0.779E-02  0.416E-03 -0.741E-02 -0.938E-09  0.383E-11  0.427E-07  0.231E-07
  150  -0.259E-03  0.731E-02  0.389E-03 -0.695E-02 -0.938E-09  0.342E-11  0.375E-07  0.203E-07
  151  -0.243E-03  0.685E-02  0.364E-03 -0.651E-02 -0.938E-09  0.309E-11  0.329E-07  0.179E-07
  152  -0.228E-03  0.642E-02  0.341E-03 -0.610E-02 -0.938E-09  0.282E-11  0.289E-07  0.157E-07
  153  -0.213E-03  0.602E-02  0.319E-03 -0.572E-02 -0.938E-09  0.261E-11  0.254E-07  0.138E-07
  154  -0.199E-03  0.565E-02  0.299E-03 -0.536E-02 -0.938E-09  0.244E-11  0.223E-07  0.121E-07
  155  -0.187E-03  0.530E-02  0.280E-03 -0.502E-02 -0.437E-09  0.158E-11  0.195E-07  0.106E-07
  156  -0.175E-03  0.497E-02  0.262E-03 -0.470E-02  0.000E+00  0.903E-12  0.171E-07  0.923E-08
  157  -0.164E-03  0.466E-02  0.246E-03 -0.440E-02  0.000E+00  0.756E-12  0.150E-07  0.810E-08
  158  -0.153E-03  0.436E-02  0.230E-03 -0.413E-02  0.000E+00  0.634E-12  0.132E-07  0.712E-08
  159  -0.144E-03  0.409E-02  0.215E-03 -0.387E-02  0.000E+00  0.531E-12  0.116E-07  0.625E-08
  160  -0.135E-03  0.383E-02  0.202E-03 -0.362E-02  0.000E+00  0.445E-12  0.102E-07  0.549E-08
  161  -0.126E-03  0.359E-02  0.189E-03 -0.339E-02  0.000E+00  0.373E-12  0.893E-08  0.482E-08
  162  -0.118E-03  0.336E-02  0.177E-03 -0.318E-02  0.000E+00  0.312E-12  0.784E-08  0.423E-08
  163  -0.111E-03  0.315E-02  0.166E-03 -0.298E-02  0.000E+00  0.262E-12  0.688E-08  0.371E-08
  164  -0.104E-03  0.295E-02  0.155E-03 -0.279E-02  0.000E+00  0.219E-12  0.604E-08  0.326E-08
  165  -0.975E-04  0.277E-02  0.145E-03 -0.261E-02  0.000E+00  0.184E-12  0.530E-08  0.286E-08
  166  -0.913E-04  0.259E-02  0.136E-03 -0.245E-02  0.000E+00  0.154E-12  0.465E-08  0.251E-08
  167  -0.856E-04  0.243E-02  0.127E-03 -0.229E-02  0.000E+00  0.129E-12  0.408E-08  0.220E-08
  168  -0.802E-04  0.227E-02  0.119E-03 -0.214E-02  0.000E+00  0.108E-12  0.358E-08  0.193E-08
  169  -0.751E-04  0.213E-02  0.112E-03 -0.201E-02  0.000E+00  0.906E-13  0.314E-08  0.170E-08
  170  -0.704E-04  0.199E-02  0.105E-03 -0.188E-02  0.000E+00  0.759E-13  0.276E-08  0.149E-08
  171  -0.659E-04  0.187E-02  0.979E-04 -0.176E-02  0.000E+00  0.636E-13  0.242E-08  0.131E-08
  172  -0.618E-04  0.175E-02  0.917E-04 -0.165E-02  0.000E+00  0.533E-13  0.212E-08  0.115E-08
  173  -0.579E-04  0.164E-02  0.858E-04 -0.154E-02  0.000E+00  0.446E-13  0.186E-08  0.101E-08
  174  -0.542E-04  0.153E-02  0.803E-04 -0.145E-02  0.000E+00  0.374E-13  0.163E-08  0.883E-09
  175  -0.508E-04  0.144E-02  0.752E-04 -0.135E-02  0.000E+00  0.313E-13  0.143E-08  0.774E-09
  176  -0.476E-04  0.135E-02  0.704E-04 -0.127E-02  0.000E+00  0.263E-13  0.126E-08  0.679E-09
  177  -0.445E-04  0.126E-02  0.659E-04 -0.119E-02  0.000E+00  0.220E-13  0.110E-08  0.596E-09
  178  -0.417E-04  0.118E-02  0.617E-04 -0.111E-02  0.000E+00  0.184E-13  0.966E-09  0.522E-09
  179  -0.391E-04  0.111E-02  0.578E-04 -0.104E-02  0.000E+00  0.154E-13  0.847E-09  0.458E-09
  180  -0.366E-04  0.103E-02  0.541E-04 -0.974E-03  0.000E+00  0.129E-13  0.743E-09  0.402E-09
  181  -0.343E-04  0.969E-03  0.506E-04 -0.912E-03  0.000E+00  0.108E-13  0.651E-09  0.352E-09
  182  -0.321E-04  0.907E-03  0.474E-04 -0.854E-03  0.000E+00  0.909E-14  0.571E-09  0.309E-09
  183  -0.301E-04  0.850E-03  0.444E-04 -0.800E-03  0.000E+00  0.761E-14  0.501E-09  0.271E-09
  184  -0.281E-04  0.796E-03  0.415E-04 -0.749E-03  0.000E+00  0.638E-14  0.439E-09  0.238E-09
  185  -0.264E-04  0.745E-03  0.389E-04 -0.701E-03  0.000E+00  0.535E-14  0.385E-09  0.208E-09
  186  -0.247E-04  0.697E-03  0.364E-04 -0.656E-03  0.000E+00  0.448E-14  0.337E-09  0.183E-09
  187  -0.231E-04  0.653E-03  0.341E-04 -0.614E-03  0.000E+00  0.375E-14  0.296E-09  0.160E-09
  188  -0.216E-04  0.611E-03  0.319E-04 -0.575E-03  0.000E+00  0.314E-14  0.259E-09  0.140E-09
  189  -0.203E-04  0.572E-03  0.298E-04 -0.538E-03  0.000E+00  0.264E-14  0.227E-09  0.123E-09
  190  -0.190E-04  0.536E-03  0.279E-04 -0.504E-03  0.000E+00  0.221E-14  0.199E-09  0.108E-09
  191  -0.178E-04  0.502E-03  0.261E-04 -0.472E-03  0.000E+00  0.185E-14  0.175E-09  0.945E-10
  192  -0.166E-04  0.470E-03  0.245E-04 -0.441E-03  0.000E+00  0.155E-14  0.153E-09  0.828E-10
  193  -0.156E-04  0.440E-03  0.229E-04 -0.413E-03  0.000E+00  0.130E-14  0.134E-09  0.726E-10
  194  -0.146E-04  0.412E-03  0.214E-04 -0.387E-03  0.000E+00  0.109E-14  0.118E-09  0.636E-10
  195  -0.137E-04  0.385E-03  0.201E-04 -0.362E-03  0.000E+00  0.912E-15  0.103E-09  0.558E-10
  196  -0.128E-04  0.361E-03  0.188E-04 -0.339E-03  0.000E+00  0.764E-15  0.902E-10  0.489E-10
  197  -0.120E-04  0.338E-03  0.176E-04 -0.317E-03  0.000E+00  0.640E-15  0.791E-10  0.428E-10
  198  -0.112E-04  0.316E-03  0.164E-04 -0.297E-03  0.000E+00  0.536E-15  0.693E-10  0.375E-10
  199  -0.105E-04  0.296E-03  0.154E-04 -0.278E-03  0.000E+00  0.450E-15  0.607E-10  0.329E-10
  200  -0.982E-05  0.277E-03  0.144E-04 -0.260E-03  0.000E+00  0.232E-14  0.429E-09  0.232E-09


                      RAYLEIGH WAVE      MODE #  0
        T = 0.1500E+02 C =    0.3403E+01 U   = 0.2938E+01
        AR= 0.9549E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DA      DC/DB      DC/DR
    1   0.688E+00  0.000E+00  0.100E+01  0.000E+00 -0.207E-01  0.112E-01  0.138E-01 -0.545E-02
    2   0.628E+00  0.250E+00  0.101E+01 -0.220E+00 -0.207E-01  0.102E-01  0.102E-01 -0.791E-02
    3   0.571E+00  0.482E+00  0.102E+01 -0.428E+00 -0.207E-01  0.929E-02  0.754E-02 -0.981E-02
    4   0.518E+00  0.696E+00  0.103E+01 -0.623E+00 -0.207E-01  0.849E-02  0.559E-02 -0.112E-01
    5   0.468E+00  0.895E+00  0.103E+01 -0.808E+00 -0.207E-01  0.777E-02  0.425E-02 -0.122E-01
    6   0.420E+00  0.108E+01  0.103E+01 -0.981E+00 -0.207E-01  0.711E-02  0.343E-02 -0.128E-01
    7   0.375E+00  0.125E+01  0.103E+01 -0.114E+01 -0.207E-01  0.652E-02  0.304E-02 -0.131E-01
    8   0.333E+00  0.140E+01  0.103E+01 -0.130E+01 -0.207E-01  0.599E-02  0.299E-02 -0.132E-01
    9   0.293E+00  0.154E+01  0.103E+01 -0.144E+01 -0.207E-01  0.550E-02  0.323E-02 -0.130E-01
   10   0.256E+00  0.167E+01  0.103E+01 -0.157E+01 -0.207E-01  0.507E-02  0.370E-02 -0.127E-01
   11   0.221E+00  0.179E+01  0.102E+01 -0.170E+01 -0.207E-01  0.467E-02  0.435E-02 -0.122E-01
   12   0.188E+00  0.190E+01  0.102E+01 -0.182E+01 -0.207E-01  0.432E-02  0.513E-02 -0.116E-01
   13   0.157E+00  0.200E+01  0.101E+01 -0.193E+01 -0.207E-01  0.399E-02  0.600E-02 -0.109E-01
   14   0.128E+00  0.209E+01  0.100E+01 -0.203E+01 -0.207E-01  0.370E-02  0.694E-02 -0.101E-01
   15   0.102E+00  0.217E+01  0.990E+00 -0.212E+01 -0.207E-01  0.344E-02  0.792E-02 -0.921E-02
   16   0.766E-01  0.224E+01  0.979E+00 -0.221E+01 -0.207E-01  0.321E-02  0.891E-02 -0.832E-02
   17   0.534E-01  0.230E+01  0.967E+00 -0.229E+01 -0.207E-01  0.300E-02  0.990E-02 -0.741E-02
   18   0.320E-01  0.236E+01  0.954E+00 -0.237E+01 -0.207E-01  0.280E-02  0.109E-01 -0.648E-02
   19   0.123E-01  0.241E+01  0.941E+00 -0.243E+01 -0.207E-01  0.263E-02  0.118E-01 -0.555E-02
   20  -0.579E-02  0.246E+01  0.927E+00 -0.250E+01 -0.207E-01  0.248E-02  0.127E-01 -0.462E-02
   21  -0.223E-01  0.250E+01  0.912E+00 -0.255E+01 -0.220E-01  0.220E-02  0.129E-01 -0.484E-02
   22  -0.394E-01  0.253E+01  0.897E+00 -0.261E+01 -0.220E-01  0.207E-02  0.138E-01 -0.398E-02
   23  -0.551E-01  0.256E+01  0.882E+00 -0.267E+01 -0.220E-01  0.194E-02  0.145E-01 -0.313E-02
   24  -0.694E-01  0.258E+01  0.866E+00 -0.272E+01 -0.220E-01  0.184E-02  0.153E-01 -0.231E-02
   25  -0.824E-01  0.260E+01  0.850E+00 -0.276E+01 -0.220E-01  0.174E-02  0.159E-01 -0.151E-02
   26  -0.942E-01  0.261E+01  0.833E+00 -0.280E+01 -0.220E-01  0.166E-02  0.165E-01 -0.740E-03
   27  -0.105E+00  0.263E+01  0.816E+00 -0.284E+01 -0.220E-01  0.158E-02  0.170E-01 -0.430E-05
   28  -0.114E+00  0.263E+01  0.798E+00 -0.287E+01 -0.220E-01  0.152E-02  0.174E-01  0.696E-03
   29  -0.122E+00  0.264E+01  0.781E+00 -0.290E+01 -0.220E-01  0.146E-02  0.178E-01  0.136E-02
   30  -0.129E+00  0.264E+01  0.762E+00 -0.292E+01 -0.220E-01  0.141E-02  0.181E-01  0.199E-02
   31  -0.135E+00  0.264E+01  0.744E+00 -0.294E+01 -0.220E-01  0.137E-02  0.183E-01  0.258E-02
   32  -0.140E+00  0.264E+01  0.726E+00 -0.295E+01 -0.220E-01  0.134E-02  0.185E-01  0.313E-02
   33  -0.143E+00  0.263E+01  0.707E+00 -0.296E+01 -0.220E-01  0.131E-02  0.186E-01  0.364E-02
   34  -0.146E+00  0.263E+01  0.688E+00 -0.296E+01 -0.220E-01  0.129E-02  0.186E-01  0.412E-02
   35  -0.147E+00  0.262E+01  0.669E+00 -0.296E+01 -0.220E-01  0.128E-02  0.186E-01  0.456E-02
   36  -0.148E+00  0.262E+01  0.651E+00 -0.296E+01 -0.220E-01  0.127E-02  0.185E-01  0.497E-02
   37  -0.147E+00  0.261E+01  0.632E+00 -0.295E+01 -0.220E-01  0.127E-02  0.184E-01  0.534E-02
   38  -0.145E+00  0.260E+01  0.613E+00 -0.294E+01 -0.220E-01  0.127E-02  0.182E-01  0.568E-02
   39  -0.143E+00  0.260E+01  0.595E+00 -0.292E+01 -0.220E-01  0.129E-02  0.180E-01  0.599E-02
   40  -0.139E+00  0.259E+01  0.576E+00 -0.290E+01 -0.220E-01  0.131E-02  0.177E-01  0.627E-02
   41  -0.134E+00  0.259E+01  0.558E+00 -0.288E+01 -0.138E-01  0.865E-03  0.150E-01  0.465E-02
   42  -0.134E+00  0.258E+01  0.542E+00 -0.286E+01 -0.708E-02  0.528E-03  0.130E-01  0.340E-02
   43  -0.137E+00  0.255E+01  0.528E+00 -0.284E+01 -0.708E-02  0.488E-03  0.129E-01  0.355E-02
   44  -0.140E+00  0.252E+01  0.514E+00 -0.281E+01 -0.708E-02  0.452E-03  0.127E-01  0.368E-02
   45  -0.142E+00  0.249E+01  0.500E+00 -0.279E+01 -0.708E-02  0.420E-03  0.126E-01  0.378E-02
   46  -0.144E+00  0.245E+01  0.486E+00 -0.276E+01 -0.708E-02  0.392E-03  0.124E-01  0.387E-02
   47  -0.145E+00  0.242E+01  0.472E+00 -0.274E+01 -0.708E-02  0.366E-03  0.121E-01  0.393E-02
   48  -0.146E+00  0.238E+01  0.459E+00 -0.271E+01 -0.708E-02  0.343E-03  0.119E-01  0.398E-02
   49  -0.147E+00  0.234E+01  0.445E+00 -0.268E+01 -0.708E-02  0.323E-03  0.116E-01  0.401E-02
   50  -0.147E+00  0.230E+01  0.432E+00 -0.265E+01 -0.708E-02  0.305E-03  0.114E-01  0.403E-02
   51  -0.147E+00  0.226E+01  0.418E+00 -0.262E+01 -0.708E-02  0.290E-03  0.111E-01  0.403E-02
   52  -0.146E+00  0.222E+01  0.405E+00 -0.258E+01 -0.708E-02  0.276E-03  0.108E-01  0.402E-02
   53  -0.145E+00  0.219E+01  0.392E+00 -0.255E+01 -0.708E-02  0.264E-03  0.105E-01  0.400E-02
   54  -0.144E+00  0.215E+01  0.379E+00 -0.252E+01 -0.708E-02  0.254E-03  0.101E-01  0.397E-02
   55  -0.142E+00  0.211E+01  0.366E+00 -0.248E+01 -0.708E-02  0.245E-03  0.982E-02  0.393E-02
   56  -0.140E+00  0.207E+01  0.354E+00 -0.244E+01 -0.708E-02  0.238E-03  0.949E-02  0.388E-02
   57  -0.138E+00  0.203E+01  0.341E+00 -0.241E+01 -0.708E-02  0.232E-03  0.916E-02  0.383E-02
   58  -0.135E+00  0.199E+01  0.329E+00 -0.237E+01 -0.708E-02  0.228E-03  0.882E-02  0.377E-02
   59  -0.132E+00  0.196E+01  0.317E+00 -0.233E+01 -0.708E-02  0.225E-03  0.849E-02  0.370E-02
   60  -0.129E+00  0.192E+01  0.305E+00 -0.229E+01 -0.708E-02  0.223E-03  0.815E-02  0.363E-02
   61  -0.126E+00  0.189E+01  0.294E+00 -0.225E+01 -0.708E-02  0.222E-03  0.782E-02  0.355E-02
   62  -0.122E+00  0.185E+01  0.283E+00 -0.221E+01 -0.708E-02  0.223E-03  0.749E-02  0.347E-02
   63  -0.118E+00  0.182E+01  0.272E+00 -0.217E+01 -0.708E-02  0.224E-03  0.717E-02  0.339E-02
   64  -0.113E+00  0.179E+01  0.261E+00 -0.212E+01 -0.708E-02  0.227E-03  0.685E-02  0.331E-02
   65  -0.108E+00  0.177E+01  0.250E+00 -0.208E+01 -0.708E-02  0.232E-03  0.653E-02  0.323E-02
   66  -0.103E+00  0.174E+01  0.240E+00 -0.203E+01 -0.708E-02  0.237E-03  0.623E-02  0.314E-02
   67  -0.976E-01  0.172E+01  0.230E+00 -0.199E+01 -0.708E-02  0.244E-03  0.593E-02  0.306E-02
   68  -0.917E-01  0.170E+01  0.220E+00 -0.194E+01 -0.708E-02  0.253E-03  0.565E-02  0.298E-02
   69  -0.855E-01  0.168E+01  0.211E+00 -0.189E+01 -0.708E-02  0.263E-03  0.537E-02  0.291E-02
   70  -0.789E-01  0.166E+01  0.202E+00 -0.184E+01 -0.708E-02  0.275E-03  0.511E-02  0.283E-02
   71  -0.719E-01  0.165E+01  0.193E+00 -0.179E+01 -0.298E-02  0.123E-03  0.387E-02  0.196E-02
   72  -0.684E-01  0.163E+01  0.186E+00 -0.174E+01 -0.683E-06  0.440E-04  0.306E-02  0.139E-02
   73  -0.676E-01  0.160E+01  0.181E+00 -0.170E+01 -0.683E-06  0.393E-04  0.293E-02  0.134E-02
   74  -0.668E-01  0.156E+01  0.175E+00 -0.165E+01 -0.683E-06  0.352E-04  0.281E-02  0.129E-02
   75  -0.659E-01  0.153E+01  0.170E+00 -0.161E+01 -0.683E-06  0.315E-04  0.270E-02  0.125E-02
   76  -0.649E-01  0.149E+01  0.165E+00 -0.156E+01 -0.683E-06  0.282E-04  0.258E-02  0.120E-02
   77  -0.639E-01  0.145E+01  0.160E+00 -0.152E+01 -0.683E-06  0.252E-04  0.246E-02  0.115E-02
   78  -0.629E-01  0.142E+01  0.155E+00 -0.148E+01 -0.683E-06  0.225E-04  0.235E-02  0.110E-02
   79  -0.618E-01  0.138E+01  0.150E+00 -0.143E+01 -0.683E-06  0.201E-04  0.224E-02  0.105E-02
   80  -0.607E-01  0.135E+01  0.145E+00 -0.139E+01 -0.683E-06  0.180E-04  0.214E-02  0.101E-02
   81  -0.595E-01  0.131E+01  0.140E+00 -0.135E+01 -0.683E-06  0.161E-04  0.203E-02  0.962E-03
   82  -0.583E-01  0.128E+01  0.136E+00 -0.131E+01 -0.683E-06  0.144E-04  0.193E-02  0.917E-03
   83  -0.572E-01  0.125E+01  0.132E+00 -0.128E+01 -0.683E-06  0.129E-04  0.183E-02  0.874E-03
   84  -0.560E-01  0.121E+01  0.127E+00 -0.124E+01 -0.683E-06  0.115E-04  0.174E-02  0.832E-03
   85  -0.547E-01  0.118E+01  0.123E+00 -0.120E+01 -0.683E-06  0.103E-04  0.165E-02  0.791E-03
   86  -0.535E-01  0.115E+01  0.119E+00 -0.116E+01 -0.683E-06  0.923E-05  0.156E-02  0.752E-03
   87  -0.523E-01  0.112E+01  0.115E+00 -0.113E+01 -0.683E-06  0.826E-05  0.148E-02  0.714E-03
   88  -0.511E-01  0.108E+01  0.112E+00 -0.109E+01 -0.683E-06  0.739E-05  0.140E-02  0.677E-03
   89  -0.499E-01  0.105E+01  0.108E+00 -0.106E+01 -0.683E-06  0.661E-05  0.132E-02  0.641E-03
   90  -0.487E-01  0.102E+01  0.104E+00 -0.103E+01 -0.683E-06  0.591E-05  0.125E-02  0.607E-03
   91  -0.475E-01  0.994E+00  0.101E+00 -0.996E+00 -0.683E-06  0.529E-05  0.118E-02  0.575E-03
   92  -0.463E-01  0.965E+00  0.976E-01 -0.964E+00 -0.683E-06  0.473E-05  0.112E-02  0.544E-03
   93  -0.451E-01  0.936E+00  0.943E-01 -0.934E+00 -0.683E-06  0.423E-05  0.105E-02  0.514E-03
   94  -0.439E-01  0.909E+00  0.912E-01 -0.904E+00 -0.683E-06  0.378E-05  0.991E-03  0.485E-03
   95  -0.427E-01  0.881E+00  0.881E-01 -0.875E+00 -0.683E-06  0.338E-05  0.934E-03  0.458E-03
   96  -0.416E-01  0.855E+00  0.851E-01 -0.847E+00 -0.683E-06  0.303E-05  0.879E-03  0.432E-03
   97  -0.405E-01  0.829E+00  0.822E-01 -0.820E+00 -0.683E-06  0.271E-05  0.828E-03  0.407E-03
   98  -0.394E-01  0.803E+00  0.794E-01 -0.793E+00 -0.683E-06  0.242E-05  0.778E-03  0.384E-03
   99  -0.383E-01  0.778E+00  0.767E-01 -0.767E+00 -0.683E-06  0.217E-05  0.732E-03  0.361E-03
  100  -0.372E-01  0.754E+00  0.741E-01 -0.742E+00 -0.683E-06  0.194E-05  0.688E-03  0.340E-03
  101  -0.361E-01  0.731E+00  0.715E-01 -0.718E+00 -0.683E-06  0.173E-05  0.646E-03  0.320E-03
  102  -0.351E-01  0.708E+00  0.691E-01 -0.694E+00 -0.683E-06  0.155E-05  0.607E-03  0.301E-03
  103  -0.341E-01  0.685E+00  0.667E-01 -0.671E+00 -0.683E-06  0.139E-05  0.569E-03  0.283E-03
  104  -0.331E-01  0.663E+00  0.644E-01 -0.649E+00 -0.683E-06  0.124E-05  0.534E-03  0.266E-03
  105  -0.321E-01  0.642E+00  0.621E-01 -0.627E+00 -0.683E-06  0.111E-05  0.501E-03  0.250E-03
  106  -0.312E-01  0.621E+00  0.600E-01 -0.606E+00 -0.683E-06  0.994E-06  0.470E-03  0.234E-03
  107  -0.302E-01  0.601E+00  0.579E-01 -0.586E+00 -0.683E-06  0.889E-06  0.440E-03  0.220E-03
  108  -0.293E-01  0.582E+00  0.558E-01 -0.566E+00 -0.683E-06  0.796E-06  0.412E-03  0.206E-03
  109  -0.284E-01  0.563E+00  0.539E-01 -0.547E+00 -0.683E-06  0.712E-06  0.386E-03  0.193E-03
  110  -0.275E-01  0.544E+00  0.520E-01 -0.528E+00 -0.683E-06  0.637E-06  0.361E-03  0.181E-03
  111  -0.267E-01  0.526E+00  0.501E-01 -0.510E+00 -0.683E-06  0.570E-06  0.338E-03  0.170E-03
  112  -0.259E-01  0.509E+00  0.484E-01 -0.493E+00 -0.683E-06  0.510E-06  0.317E-03  0.159E-03
  113  -0.251E-01  0.492E+00  0.466E-01 -0.476E+00 -0.683E-06  0.456E-06  0.296E-03  0.149E-03
  114  -0.243E-01  0.476E+00  0.450E-01 -0.460E+00 -0.683E-06  0.408E-06  0.277E-03  0.139E-03
  115  -0.235E-01  0.460E+00  0.434E-01 -0.444E+00 -0.683E-06  0.366E-06  0.259E-03  0.130E-03
  116  -0.228E-01  0.444E+00  0.418E-01 -0.428E+00 -0.683E-06  0.327E-06  0.242E-03  0.122E-03
  117  -0.220E-01  0.429E+00  0.403E-01 -0.413E+00 -0.683E-06  0.293E-06  0.226E-03  0.114E-03
  118  -0.213E-01  0.415E+00  0.389E-01 -0.399E+00 -0.683E-06  0.262E-06  0.211E-03  0.107E-03
  119  -0.206E-01  0.400E+00  0.375E-01 -0.385E+00 -0.683E-06  0.235E-06  0.197E-03  0.996E-04
  120  -0.200E-01  0.387E+00  0.361E-01 -0.372E+00 -0.683E-06  0.210E-06  0.184E-03  0.930E-04
  121  -0.193E-01  0.374E+00  0.348E-01 -0.359E+00 -0.683E-06  0.188E-06  0.172E-03  0.869E-04
  122  -0.187E-01  0.361E+00  0.336E-01 -0.346E+00 -0.683E-06  0.169E-06  0.160E-03  0.812E-04
  123  -0.181E-01  0.348E+00  0.324E-01 -0.334E+00 -0.683E-06  0.151E-06  0.149E-03  0.758E-04
  124  -0.175E-01  0.336E+00  0.312E-01 -0.322E+00 -0.683E-06  0.135E-06  0.139E-03  0.707E-04
  125  -0.169E-01  0.325E+00  0.301E-01 -0.311E+00 -0.683E-06  0.121E-06  0.130E-03  0.660E-04
  126  -0.163E-01  0.313E+00  0.290E-01 -0.300E+00 -0.683E-06  0.109E-06  0.121E-03  0.616E-04
  127  -0.158E-01  0.302E+00  0.279E-01 -0.289E+00 -0.683E-06  0.974E-07  0.113E-03  0.574E-04
  128  -0.152E-01  0.292E+00  0.269E-01 -0.279E+00 -0.683E-06  0.874E-07  0.105E-03  0.536E-04
  129  -0.147E-01  0.282E+00  0.259E-01 -0.269E+00 -0.683E-06  0.784E-07  0.980E-04  0.499E-04
  130  -0.142E-01  0.272E+00  0.250E-01 -0.259E+00 -0.683E-06  0.703E-07  0.913E-04  0.465E-04
  131  -0.137E-01  0.262E+00  0.240E-01 -0.250E+00 -0.683E-06  0.631E-07  0.850E-04  0.434E-04
  132  -0.133E-01  0.253E+00  0.232E-01 -0.241E+00 -0.683E-06  0.567E-07  0.792E-04  0.404E-04
  133  -0.128E-01  0.244E+00  0.223E-01 -0.232E+00 -0.683E-06  0.509E-07  0.737E-04  0.377E-04
  134  -0.124E-01  0.235E+00  0.215E-01 -0.224E+00 -0.683E-06  0.458E-07  0.686E-04  0.351E-04
